,Response,Complain,Income_min_max,Num_of_Children,Purchase_bin,Spent_min_max,Mnt_Responded,Web_Visits_Range,Status_cat,Edu_cat,Age_bin,Registration_bin
776,0,0.0,0.2677030064497041,0.0,1.0,0.10436507936507936,0.0,1.0,2,3,2.0,3.0
777,0,0.0,0.47554561539316165,1.0,1.0,0.18333333333333335,0.0,1.0,4,3,2.0,3.0
778,0,0.0,0.5477492541645299,1.0,2.0,0.2896825396825397,0.0,1.0,1,2,1.0,2.0
779,0,0.0,0.5756645096493501,2.0,1.0,0.35595238095238096,1.0,0.0,3,2,2.0,4.0
780,0,0.0,0.32285903223698703,1.0,0.0,0.03214285714285714,0.0,1.0,2,4,2.0,3.0
781,0,0.0,0.41638483383563113,2.0,0.0,0.010714285714285714,0.0,0.0,3,2,2.0,3.0
782,0,0.0,0.35944142231510084,2.0,0.0,0.013888888888888888,0.0,1.0,3,2,2.0,1.0
783,0,0.0,0.19617385286069328,1.0,0.0,0.017857142857142856,0.0,1.0,1,1,1.0,4.0
784,0,0.0,0.6523871991425135,1.0,1.0,0.5845238095238096,0.0,0.0,2,2,1.0,2.0
785,0,0.0,0.4346718133422983,2.0,1.0,0.16666666666666669,0.0,0.0,3,4,3.0,3.0
786,0,0.0,0.30665452573084856,1.0,1.0,0.05952380952380952,0.0,1.0,3,4,2.0,1.0
787,0,0.0,0.5197749812262534,1.0,2.0,0.36984126984126986,0.0,0.0,1,2,1.0,2.0
788,0,0.0,0.5548397796440628,1.0,2.0,0.34444444444444444,0.0,0.0,3,2,1.0,4.0
789,0,0.0,0.5899973197744466,1.0,1.0,0.4158730158730159,0.0,1.0,3,3,1.0,3.0
790,0,0.0,0.3839252344346774,1.0,0.0,0.034523809523809526,0.0,0.0,1,3,1.0,2.0
791,0,0.0,0.3170247354095948,0.0,1.0,0.20793650793650795,0.0,1.0,3,4,2.0,1.0
792,0,0.0,0.5939177648968994,1.0,2.0,0.3388888888888889,0.0,0.0,1,3,2.0,1.0
793,0,0.0,0.6379532162400634,0.0,1.0,0.5027777777777778,0.0,0.0,4,2,3.0,2.0
794,0,0.0,0.5211576758500862,1.0,1.0,0.22063492063492063,0.0,0.0,1,2,1.0,3.0
795,0,0.0,0.6342772719962151,0.0,2.0,0.675,0.0,1.0,1,4,3.0,1.0
796,0,0.0,0.2369380510694235,1.0,0.0,0.013888888888888888,0.0,1.0,3,2,2.0,4.0
797,0,0.0,0.23142413470365109,3.0,0.0,0.012698412698412698,0.0,1.0,1,2,2.0,3.0
798,0,0.0,0.43511865977561015,1.0,1.0,0.12896825396825398,0.0,1.0,1,2,2.0,1.0
799,0,0.0,0.22620530560516006,1.0,0.0,0.01984126984126984,0.0,1.0,1,0,1.0,3.0
800,0,0.0,0.5606066279532194,0.0,1.0,0.5317460317460317,0.0,0.0,2,0,1.0,1.0
801,0,0.0,0.4839935423021891,0.0,2.0,0.3130952380952381,0.0,1.0,1,2,2.0,1.0
802,0,0.0,0.6623948730357426,1.0,1.0,0.4658730158730159,1.0,0.0,1,2,2.0,3.0
803,0,0.0,0.6625129079426552,2.0,2.0,0.6706349206349207,0.0,0.0,4,3,3.0,4.0
804,0,0.0,0.2055913522193596,2.0,0.0,0.00992063492063492,0.0,1.0,1,3,1.0,3.0
805,0,0.0,0.6096248385810492,1.0,1.0,0.5277777777777778,0.0,0.0,1,2,1.0,2.0
806,0,0.0,0.5308281071521366,1.0,2.0,0.3123015873015873,0.0,1.0,0,4,2.0,2.0
807,0,0.0,0.3583875392176673,2.0,0.0,0.013095238095238096,0.0,1.0,1,4,2.0,1.0
808,0,0.0,0.5112258815398724,1.0,1.0,0.07103174603174603,1.0,1.0,3,2,2.0,4.0
809,0,0.0,0.26444018438004974,0.0,1.0,0.08134920634920634,0.0,1.0,3,0,2.0,1.0
810,0,0.0,0.3007865046443385,1.0,0.0,0.015873015873015872,0.0,1.0,1,1,1.0,1.0
811,0,0.0,0.22837208925348346,1.0,0.0,0.025396825396825397,0.0,1.0,1,0,1.0,3.0
812,0,0.0,0.45546901352263436,1.0,0.0,0.021031746031746033,0.0,1.0,3,2,1.0,2.0
813,0,0.0,0.48671677622595744,2.0,0.0,0.04404761904761905,0.0,0.0,1,4,2.0,4.0
814,0,0.0,0.5676212738497372,1.0,1.0,0.39285714285714285,1.0,0.0,2,2,2.0,4.0
815,0,0.0,0.47419664502844666,1.0,1.0,0.2265873015873016,0.0,1.0,3,2,1.0,1.0
816,0,0.0,0.34343926136366965,2.0,0.0,0.01746031746031746,1.0,0.0,0,4,1.0,4.0
817,1,0.0,0.16998696565566407,1.0,0.0,0.010317460317460317,1.0,1.0,0,2,1.0,1.0
818,0,0.0,0.5666517014000982,1.0,2.0,0.278968253968254,0.0,0.0,0,2,2.0,2.0
819,0,0.0,0.44134078558285794,2.0,0.0,0.027777777777777776,0.0,0.0,3,4,2.0,3.0
820,1,0.0,0.6967514620120767,1.0,2.0,0.525,1.0,1.0,1,4,2.0,2.0
821,0,0.0,0.5554805405673024,1.0,2.0,0.4031746031746032,0.0,0.0,3,4,2.0,1.0
822,0,0.0,0.29351049573965715,1.0,0.0,0.008333333333333333,0.0,1.0,2,2,1.0,3.0
823,0,0.0,0.16970030945316217,1.0,0.0,0.009523809523809525,0.0,1.0,2,1,0.0,3.0
824,0,0.0,0.4980396962247836,1.0,1.0,0.09206349206349207,0.0,0.0,1,3,2.0,4.0
825,0,0.0,0.7871721665210321,1.0,1.0,0.2357142857142857,0.0,0.0,3,2,2.0,3.0
826,0,0.0,0.28647055664880094,1.0,0.0,0.017063492063492065,0.0,1.0,3,2,1.0,1.0
827,1,0.0,0.24020930420385728,1.0,0.0,0.029365079365079365,0.0,1.0,2,0,1.0,1.0
828,1,0.0,0.6154001179549852,1.0,2.0,0.3670634920634921,1.0,1.0,4,4,3.0,2.0
829,0,0.0,0.5010074310271565,1.0,1.0,0.09047619047619049,0.0,1.0,1,4,2.0,4.0
830,0,0.0,0.2657554304856468,1.0,0.0,0.01904761904761905,0.0,1.0,1,2,1.0,4.0
831,0,0.0,0.5712634938344675,1.0,1.0,0.528968253968254,0.0,0.0,3,2,2.0,1.0
832,0,0.0,0.4775437777458957,1.0,1.0,0.10714285714285715,0.0,0.0,2,2,1.0,4.0
833,0,0.0,0.28195150592700585,1.0,0.0,0.01626984126984127,0.0,1.0,2,2,1.0,2.0
834,0,0.0,0.35350595271035506,2.0,0.0,0.007936507936507936,0.0,1.0,1,3,2.0,3.0
835,0,0.0,0.6998035074622444,1.0,1.0,0.4996031746031746,2.0,0.0,1,4,1.0,4.0
836,0,0.0,0.4315438883091155,1.0,1.0,0.12063492063492062,0.0,1.0,0,2,1.0,1.0
837,0,0.0,0.5908910126410702,1.0,2.0,0.2880952380952381,2.0,1.0,1,2,2.0,4.0
838,0,0.0,0.4090160832183757,1.0,1.0,0.07777777777777778,0.0,1.0,4,2,1.0,1.0
839,0,0.0,0.5390568263768979,3.0,0.0,0.02619047619047619,0.0,0.0,1,4,2.0,3.0
840,0,0.0,0.49345319698475276,0.0,2.0,0.4781746031746032,0.0,1.0,4,2,3.0,1.0
841,0,0.0,0.42840753221115324,0.0,1.0,0.2503968253968254,0.0,1.0,2,2,2.0,3.0
842,0,0.0,0.5105935516814122,1.0,1.0,0.3876984126984127,1.0,0.0,0,2,2.0,2.0
843,0,0.0,0.45880995180591666,1.0,1.0,0.15833333333333335,0.0,1.0,1,4,1.0,2.0
844,0,0.0,0.29713585359482864,1.0,0.0,0.01865079365079365,0.0,1.0,1,2,1.0,3.0
845,0,0.0,0.28077115685788023,1.0,0.0,0.01865079365079365,0.0,1.0,3,2,1.0,2.0
846,0,0.0,0.21135820052851606,1.0,0.0,0.016666666666666666,0.0,1.0,2,1,1.0,1.0
847,1,0.0,0.22114666673747896,1.0,0.0,0.025,1.0,1.0,1,2,1.0,3.0
848,0,0.0,0.6424216805731817,1.0,2.0,0.5158730158730159,0.0,0.0,1,4,2.0,2.0
849,0,0.0,0.3428575178938863,3.0,0.0,0.011904761904761904,0.0,1.0,2,3,2.0,2.0
850,0,0.0,0.7973890778186034,1.0,1.0,0.12142857142857144,0.0,0.0,2,2,1.0,4.0
851,0,0.0,0.4627725522522669,1.0,1.0,0.15515873015873016,0.0,0.0,2,3,2.0,4.0
852,0,0.0,0.538879774016529,2.0,0.0,0.036111111111111115,0.0,0.0,1,2,1.0,4.0
853,1,0.0,0.4385332410112949,2.0,0.0,0.030952380952380953,0.0,1.0,2,2,2.0,4.0
854,0,0.0,0.25194534637687743,1.0,0.0,0.011507936507936509,0.0,1.0,2,2,1.0,4.0
855,0,0.0,0.5578075144464358,1.0,2.0,0.2392857142857143,0.0,0.0,1,2,2.0,3.0
856,0,0.0,0.32617244069531814,1.0,0.0,0.050793650793650794,0.0,1.0,2,0,1.0,1.0
857,0,0.0,0.20341153018258035,2.0,0.0,0.038492063492063494,0.0,1.0,1,2,1.0,3.0
858,0,0.0,0.5128699391718687,0.0,1.0,0.39444444444444443,1.0,0.0,1,2,3.0,4.0
859,0,0.0,0.3774839009431635,1.0,1.0,0.05119047619047619,0.0,1.0,3,2,2.0,2.0
860,0,0.0,0.527927450997004,1.0,1.0,0.12380952380952381,0.0,0.0,3,3,2.0,2.0
861,1,0.0,0.3869519866905066,1.0,0.0,0.023412698412698413,0.0,1.0,3,3,2.0,1.0
862,0,0.0,0.5222790074657555,1.0,2.0,0.4083333333333333,1.0,0.0,1,4,2.0,4.0
863,0,0.0,0.2832245967087056,1.0,0.0,0.020634920634920634,0.0,1.0,1,2,1.0,3.0
864,0,0.0,0.3082479969741681,2.0,0.0,0.004761904761904762,0.0,1.0,1,4,2.0,4.0
865,0,0.0,0.2021936331132338,1.0,0.0,0.01626984126984127,0.0,1.0,1,2,1.0,3.0
866,0,0.0,0.2537664563692426,1.0,0.0,0.01626984126984127,0.0,0.0,1,1,1.0,4.0
867,0,0.0,0.3837144578151907,2.0,0.0,0.013095238095238096,0.0,1.0,2,4,2.0,3.0
868,0,0.0,0.47419664502844666,1.0,1.0,0.2265873015873016,0.0,1.0,3,2,1.0,1.0
869,1,0.0,0.625095842451374,0.0,1.0,0.6468253968253969,0.0,1.0,2,2,2.0,1.0
870,0,0.0,0.34283222469954794,2.0,0.0,0.015476190476190477,0.0,1.0,1,2,2.0,4.0
871,0,0.0,0.45557242293060074,1.0,1.0,0.09166666666666667,0.0,1.0,0,2,3.0,3.0
872,0,0.0,0.2749199979009291,1.0,0.0,0.020634920634920634,0.0,1.0,1,0,1.0,3.0
873,0,0.0,0.5341668088048062,1.0,2.0,0.2880952380952381,1.0,1.0,1,4,2.0,4.0
874,1,0.0,0.4537850371973534,0.0,1.0,0.35595238095238096,1.0,1.0,0,4,3.0,2.0
875,0,0.0,0.6271277290632259,1.0,2.0,0.44841269841269843,0.0,1.0,3,2,1.0,1.0
876,0,0.0,0.29415968772767626,1.0,0.0,0.020634920634920634,0.0,0.0,2,2,2.0,4.0
877,0,0.0,0.418829842621677,0.0,2.0,0.4142857142857143,0.0,1.0,2,3,2.0,1.0
878,0,0.0,0.5920882238397547,1.0,1.0,0.15873015873015875,0.0,0.0,1,4,1.0,3.0
879,0,0.0,0.32142575122447736,1.0,0.0,0.04246031746031746,0.0,1.0,2,2,1.0,2.0
880,0,0.0,0.7067507048405264,1.0,1.0,0.8281746031746032,0.0,1.0,3,4,2.0,1.0
881,0,0.0,0.25865647394133434,1.0,0.0,0.01984126984126984,0.0,1.0,1,0,1.0,3.0
882,0,0.0,0.46518383677919484,1.0,1.0,0.10515873015873015,0.0,0.0,1,2,2.0,4.0
883,0,0.0,0.36262836480174,1.0,0.0,0.03888888888888889,1.0,1.0,1,2,1.0,2.0
884,1,0.0,0.17047596741287324,1.0,0.0,0.016666666666666666,0.0,1.0,3,2,1.0,1.0
885,0,0.0,0.43183054451161745,2.0,0.0,0.00873015873015873,0.0,0.0,2,2,2.0,4.0
886,0,0.0,0.34284908682910686,1.0,0.0,0.026587301587301587,0.0,1.0,2,2,1.0,2.0
887,0,0.0,0.41475763833319373,2.0,0.0,0.012698412698412698,0.0,0.0,1,3,1.0,4.0
888,0,0.0,0.27045153356781076,1.0,0.0,0.023412698412698413,0.0,1.0,3,2,3.0,1.0
889,0,0.0,0.21868479582187417,1.0,0.0,0.02142857142857143,0.0,1.0,2,1,1.0,3.0
890,0,0.0,0.6737009309050098,1.0,1.0,0.4801587301587302,0.0,0.0,1,4,2.0,2.0
891,0,0.0,0.339055107678346,2.0,0.0,0.015873015873015872,0.0,0.0,4,4,2.0,4.0
892,0,0.0,0.40032365543074366,1.0,1.0,0.13690476190476192,0.0,0.0,2,0,2.0,3.0
893,0,0.0,0.6666019743606973,1.0,2.0,0.2523809523809524,0.0,0.0,1,2,1.0,4.0
894,1,0.0,0.259963288982152,2.0,0.0,0.02023809523809524,0.0,1.0,0,0,2.0,2.0
895,0,0.0,0.33990664522107233,2.0,0.0,0.013492063492063493,0.0,1.0,1,2,2.0,2.0
896,0,0.0,0.20960663551806163,1.0,0.0,0.01626984126984127,0.0,1.0,2,2,1.0,2.0
897,0,0.0,0.3763794314570531,0.0,1.0,0.1904761904761905,0.0,1.0,3,3,3.0,3.0
898,1,0.0,0.27078034509421006,1.0,0.0,0.04007936507936508,0.0,1.0,2,2,2.0,1.0
899,0,0.0,0.3564315321888306,1.0,0.0,0.017063492063492065,0.0,1.0,1,4,1.0,4.0
900,0,0.0,0.5516359750278649,1.0,2.0,0.31984126984126987,0.0,1.0,0,4,1.0,3.0
901,0,0.0,0.3470056017653848,2.0,0.0,0.009523809523809525,0.0,0.0,3,2,1.0,4.0
902,0,0.0,0.30105629871728146,2.0,0.0,0.009126984126984128,0.0,0.0,1,2,3.0,3.0
903,1,0.0,0.22214996344623572,1.0,0.0,0.034126984126984124,1.0,1.0,2,2,1.0,4.0
904,1,0.0,0.34343926136366965,2.0,0.0,0.01746031746031746,1.0,0.0,0,4,1.0,4.0
905,1,0.0,0.39520599910960624,0.0,2.0,0.2571428571428572,0.0,0.0,2,4,1.0,2.0
906,0,0.0,0.5578075144464358,1.0,2.0,0.2392857142857143,0.0,0.0,1,2,2.0,3.0
907,0,1.0,0.36690291464493047,2.0,0.0,0.01746031746031746,0.0,1.0,2,2,1.0,3.0
908,0,0.0,0.4174218548035058,2.0,0.0,0.025,0.0,1.0,0,3,2.0,3.0
909,0,0.0,0.34397884950955565,2.0,0.0,0.011507936507936509,0.0,0.0,3,3,2.0,4.0
910,1,0.0,0.6792738647242386,0.0,2.0,0.5702380952380952,3.0,0.0,0,2,2.0,1.0
911,0,0.0,0.34416433293470394,2.0,0.0,0.002380952380952381,0.0,0.0,0,4,3.0,3.0
912,0,0.0,0.19477429610730146,1.0,0.0,0.009126984126984128,0.0,1.0,3,2,1.0,1.0
913,0,0.0,0.48991214977737596,1.0,0.0,0.013888888888888888,0.0,0.0,1,0,2.0,4.0
914,0,0.0,0.7322378136688596,1.0,1.0,0.6281746031746032,1.0,1.0,0,0,2.0,2.0
915,0,0.0,0.2671887114981565,0.0,0.0,0.006746031746031746,0.0,0.0,2,2,1.0,1.0
916,1,0.0,0.7092125757561312,0.0,1.0,0.48055555555555557,2.0,1.0,1,2,0.0,1.0
917,0,0.0,0.32422486473126094,2.0,0.0,0.004761904761904762,0.0,1.0,1,4,2.0,2.0
918,0,0.0,0.32306980885647374,2.0,0.0,0.005158730158730159,0.0,1.0,1,3,2.0,1.0
919,0,0.0,0.5707407678181404,0.0,1.0,0.38531746031746034,0.0,0.0,1,2,2.0,2.0
920,0,0.0,0.5215117805708239,0.0,1.0,0.4904761904761905,1.0,1.0,0,2,1.0,4.0
921,0,0.0,0.3307083535466722,1.0,0.0,0.017063492063492065,0.0,1.0,3,2,1.0,3.0
922,1,0.0,0.6447992408409918,0.0,1.0,0.4726190476190476,1.0,0.0,3,4,3.0,3.0
923,0,0.0,0.7239753701849806,1.0,1.0,0.5861111111111111,0.0,0.0,4,4,2.0,2.0
924,1,0.0,0.346828549405016,0.0,0.0,0.16706349206349208,1.0,1.0,1,3,1.0,3.0
925,0,0.0,0.4059050203147518,1.0,0.0,0.005555555555555556,0.0,1.0,1,4,1.0,3.0
926,0,0.0,0.7213617401033453,0.0,2.0,0.3964285714285714,0.0,1.0,3,2,0.0,1.0
927,0,0.0,0.30383855009450605,1.0,0.0,0.013095238095238096,0.0,1.0,0,0,1.0,4.0
928,0,0.0,0.6534916686286238,0.0,1.0,0.3873015873015873,1.0,0.0,1,0,2.0,2.0
929,1,0.0,0.7122730522710783,0.0,1.0,0.7611111111111111,0.0,0.0,2,2,1.0,2.0
930,0,0.0,0.5261404351347521,1.0,0.0,0.034523809523809526,0.0,0.0,0,3,3.0,3.0
931,1,0.0,0.6756316447395081,0.0,1.0,0.6896825396825397,2.0,0.0,3,4,2.0,2.0
932,0,0.0,0.23192999859041918,0.0,0.0,0.036111111111111115,0.0,1.0,3,1,2.0,2.0
933,0,0.0,0.2810240888012643,0.0,1.0,0.07936507936507936,0.0,1.0,4,0,2.0,1.0
934,0,0.0,0.41991744997822844,1.0,0.0,0.036111111111111115,0.0,0.0,3,2,2.0,4.0
935,0,0.0,0.6870725996452469,0.0,1.0,0.5976190476190476,0.0,0.0,1,4,1.0,1.0
936,0,0.0,0.1380030185011209,0.0,1.0,0.7492063492063492,0.0,0.0,1,4,1.0,1.0
937,1,0.0,0.7299024087249469,0.0,2.0,0.39801587301587305,0.0,0.0,1,3,3.0,3.0
938,0,0.0,0.5740035898877948,0.0,1.0,0.594047619047619,1.0,1.0,3,2,0.0,2.0
939,0,0.0,0.5003076526504606,2.0,0.0,0.004365079365079365,0.0,0.0,2,4,1.0,4.0
940,0,0.0,0.42431516293870747,1.0,0.0,0.007936507936507936,0.0,1.0,1,4,1.0,1.0
941,1,0.0,0.7351971174064531,0.0,1.0,0.8936507936507937,3.0,0.0,3,0,1.0,4.0
942,0,0.0,0.7479954737416863,0.0,1.0,0.6226190476190476,1.0,0.0,3,2,2.0,2.0
943,1,0.0,0.7451963602349028,0.0,1.0,0.8539682539682539,4.0,0.0,1,2,1.0,4.0
944,0,0.0,0.2414486707264391,1.0,0.0,0.014682539682539682,0.0,1.0,2,2,1.0,1.0
945,0,0.0,0.4372264259704773,2.0,0.0,0.014285714285714287,0.0,0.0,4,2,1.0,2.0
946,0,0.0,0.7569492645374819,0.0,2.0,0.6452380952380953,3.0,0.0,3,2,1.0,3.0
947,1,0.0,0.6505155027614715,0.0,1.0,0.5261904761904762,0.0,1.0,2,2,3.0,3.0
948,0,0.0,0.30970657118101613,1.0,0.0,0.017063492063492065,0.0,1.0,2,0,1.0,4.0
949,0,0.0,0.34357415840014116,0.0,0.0,0.049206349206349205,0.0,1.0,1,3,1.0,4.0
950,0,0.0,0.29484260397481316,1.0,0.0,0.036904761904761905,0.0,1.0,1,2,1.0,4.0
951,0,0.0,0.6284176819744846,0.0,2.0,0.32896825396825397,0.0,0.0,1,3,1.0,4.0
952,0,0.0,0.7260915674446271,0.0,1.0,0.5452380952380953,2.0,0.0,2,2,2.0,3.0
953,0,0.0,0.36388459345388074,3.0,0.0,0.001984126984126984,0.0,0.0,3,2,2.0,4.0
954,0,0.0,0.6201636695553848,0.0,1.0,0.6321428571428571,0.0,0.0,3,4,1.0,3.0
955,0,0.0,0.6449847242661402,0.0,1.0,0.5158730158730159,1.0,0.0,1,2,1.0,1.0
956,0,0.0,0.42221913066302336,1.0,0.0,0.04325396825396825,0.0,0.0,3,0,1.0,4.0
957,0,0.0,0.30970657118101613,1.0,0.0,0.005952380952380952,0.0,1.0,0,2,1.0,2.0
958,0,0.0,0.6793497443072538,1.0,2.0,0.7603174603174603,1.0,1.0,3,2,1.0,1.0
959,0,0.0,0.33045542160328817,1.0,0.0,0.004761904761904762,0.0,1.0,3,4,1.0,4.0
960,0,0.0,0.6557764871838598,0.0,1.0,0.45476190476190476,0.0,0.0,2,2,2.0,3.0
961,0,0.0,0.6250621181922561,1.0,2.0,0.22341269841269842,1.0,1.0,2,2,2.0,4.0
962,0,0.0,0.6199360308063392,0.0,1.0,0.6083333333333334,0.0,0.0,2,2,1.0,1.0
963,0,0.0,0.31581066208135133,2.0,0.0,0.0015873015873015873,0.0,1.0,3,4,2.0,4.0
964,0,0.0,0.18089676348029632,0.0,0.0,0.007539682539682541,0.0,0.0,2,1,1.0,2.0
965,0,0.0,0.4458429741750941,2.0,0.0,0.014285714285714287,0.0,1.0,1,2,2.0,4.0
966,0,0.0,0.26157362235503046,3.0,0.0,0.009126984126984128,0.0,1.0,0,2,2.0,2.0
967,0,0.0,0.6500602252633801,0.0,1.0,0.49404761904761907,0.0,0.0,2,2,2.0,1.0
968,1,0.0,0.5814482200880655,1.0,1.0,0.3142857142857143,0.0,0.0,3,2,2.0,3.0
969,0,0.0,0.7121550173641658,0.0,1.0,0.540079365079365,1.0,0.0,1,2,1.0,4.0
970,0,0.0,0.47118675490217643,0.0,1.0,0.08095238095238094,0.0,1.0,1,4,3.0,2.0
971,0,0.0,0.24201355206666353,0.0,0.0,0.015079365079365078,0.0,1.0,2,0,1.0,4.0
972,0,0.0,0.6349854814376905,0.0,1.0,0.6218253968253968,1.0,0.0,3,2,1.0,3.0
973,1,0.0,0.7391934421119212,0.0,2.0,0.5198412698412699,2.0,0.0,2,4,3.0,1.0
974,0,0.0,0.4745507497491844,3.0,0.0,0.005158730158730159,0.0,0.0,2,4,2.0,2.0
975,0,0.0,0.21134976946373657,0.0,0.0,0.030555555555555558,0.0,0.0,3,0,1.0,1.0
976,0,0.0,0.514766928747249,1.0,1.0,0.15396825396825398,0.0,0.0,1,2,2.0,2.0
977,0,0.0,0.4101795701579423,1.0,0.0,0.0071428571428571435,0.0,1.0,3,2,1.0,4.0
978,0,0.0,0.4016726257954586,2.0,0.0,0.05,0.0,1.0,2,4,2.0,2.0
979,1,0.0,0.8465124656897758,0.0,1.0,0.7876984126984127,1.0,1.0,2,2,0.0,1.0
980,0,0.0,0.4247400190320844,1.0,0.0,0.06547619047619047,0.0,0.0,1,4,1.0,3.0
981,0,0.0,0.5793488849579779,1.0,2.0,0.35833333333333334,0.0,1.0,0,3,2.0,2.0
982,0,0.0,0.28071213940442397,1.0,0.0,0.0031746031746031746,0.0,1.0,0,4,2.0,3.0
983,0,0.0,0.4008548125118502,0.0,1.0,0.09365079365079365,0.0,1.0,3,3,0.0,2.0
984,0,0.0,0.49749167701411817,1.0,0.0,0.014682539682539682,0.0,1.0,3,4,2.0,4.0
985,0,0.0,0.630280947290747,0.0,1.0,0.5845238095238096,0.0,0.0,2,3,2.0,3.0
986,0,0.0,0.45168570206726577,2.0,0.0,0.013888888888888888,0.0,0.0,1,4,3.0,2.0
987,0,0.0,0.34209872206373415,0.0,0.0,0.01626984126984127,0.0,1.0,1,2,2.0,2.0
988,0,0.0,0.2541627164138776,1.0,0.0,0.017857142857142856,0.0,1.0,1,2,1.0,1.0
989,0,0.0,0.4282642041099023,0.0,1.0,0.07698412698412699,0.0,0.0,1,4,1.0,4.0
990,0,0.0,0.346558755332073,1.0,0.0,0.02142857142857143,0.0,0.0,2,3,2.0,3.0
991,1,0.0,0.5878473982556821,0.0,1.0,0.5281746031746032,0.0,0.0,2,2,2.0,1.0
992,0,0.0,0.7469078663851348,0.0,1.0,0.3654761904761905,0.0,1.0,1,2,2.0,4.0
993,0,0.0,0.1568092114053548,1.0,0.0,0.021031746031746033,1.0,1.0,3,1,1.0,1.0
994,0,0.0,0.2836124256885611,2.0,0.0,0.0027777777777777783,1.0,1.0,3,4,2.0,4.0
995,0,0.0,0.5655732456103398,3.0,0.0,0.0011904761904761906,0.0,1.0,3,2,1.0,3.0
996,0,0.0,0.5935552291113823,1.0,1.0,0.19880952380952382,0.0,0.0,1,4,2.0,4.0
997,0,0.0,0.6341170817654053,0.0,1.0,0.2265873015873016,0.0,0.0,2,2,1.0,4.0
998,0,0.0,0.35435749025308133,1.0,0.0,0.02738095238095238,0.0,0.0,1,2,1.0,2.0
999,0,0.0,0.5554961198815749,1.0,1.0,0.5599206349206349,0.0,0.0,1,4,1.0,3.0
1000,1,0.0,0.7563506589381396,0.0,1.0,0.47023809523809523,0.0,0.0,0,2,2.0,4.0
1001,0,0.0,0.21900185498987507,1.0,0.0,0.01746031746031746,0.0,0.0,3,2,1.0,4.0
1002,0,0.0,0.6703706603171198,0.0,1.0,0.6527777777777778,1.0,0.0,2,4,2.0,2.0
1003,1,0.0,0.7391934421119212,0.0,2.0,0.5198412698412699,2.0,0.0,2,4,3.0,1.0
1004,0,0.0,0.6096079764514903,0.0,2.0,0.5392857142857143,0.0,1.0,3,2,1.0,1.0
1005,0,0.0,0.5623518583625693,1.0,1.0,0.1662698412698413,0.0,0.0,2,2,1.0,3.0
1006,0,0.0,0.18045834811176398,1.0,0.0,0.006746031746031746,0.0,1.0,3,2,1.0,4.0
1007,0,0.0,0.632312833902599,0.0,1.0,0.6833333333333333,2.0,0.0,3,4,1.0,3.0
1008,1,0.0,0.26516525595108403,1.0,0.0,0.00873015873015873,1.0,1.0,2,2,1.0,1.0
1009,0,0.0,0.36670900015500274,0.0,0.0,0.12420634920634921,0.0,0.0,1,3,2.0,2.0
1010,1,0.0,0.7846706055323743,1.0,2.0,0.5035714285714286,2.0,0.0,2,0,1.0,4.0
1011,0,0.0,0.25971878810354737,2.0,0.0,0.003968253968253968,0.0,1.0,2,2,2.0,3.0
1012,0,0.0,0.7254423754566081,0.0,1.0,0.826984126984127,0.0,0.0,2,3,1.0,2.0
1013,0,0.0,0.5119087977870093,1.0,1.0,0.20357142857142857,0.0,0.0,1,3,1.0,4.0
1014,0,0.0,0.7267154662383079,0.0,1.0,0.3662698412698413,0.0,0.0,1,2,2.0,2.0
1015,0,0.0,0.40361177069473636,2.0,0.0,0.003968253968253968,0.0,1.0,2,4,1.0,3.0
1016,0,0.0,0.3954842242473287,2.0,0.0,0.007936507936507936,0.0,1.0,3,0,2.0,1.0
1017,0,0.0,0.38273645430077236,2.0,0.0,0.006349206349206349,0.0,0.0,3,2,2.0,2.0
1018,0,0.0,0.3502094063815829,1.0,0.0,0.011904761904761904,0.0,0.0,1,4,1.0,4.0
1019,0,0.0,0.6497398448017604,0.0,1.0,0.7706349206349207,0.0,0.0,1,2,2.0,2.0
1020,0,0.0,0.7083610382134049,0.0,2.0,0.6698412698412698,0.0,0.0,1,3,2.0,1.0
1021,0,0.0,0.6722423566981618,0.0,2.0,0.6190476190476191,1.0,0.0,4,0,3.0,2.0
1022,0,0.0,0.20960453905438658,1.0,0.0,0.006746031746031746,0.0,1.0,1,2,1.0,3.0
1023,0,0.0,0.6603967106830085,0.0,1.0,0.6531746031746032,1.0,0.0,2,3,1.0,4.0
1024,0,0.0,0.35056490176866334,0.0,2.0,0.6587301587301587,1.0,1.0,3,2,1.0,2.0
1025,1,0.0,0.5806725621283544,0.0,2.0,0.46150793650793653,0.0,0.0,0,0,2.0,3.0
1026,0,1.0,0.2630574897562169,0.0,0.0,0.005158730158730159,0.0,0.0,3,0,1.0,3.0
1027,0,0.0,0.6771155121406947,0.0,2.0,0.5904761904761905,1.0,1.0,3,2,1.0,3.0
1028,1,0.0,0.7486109414705875,0.0,1.0,0.6277777777777778,0.0,0.0,2,2,1.0,2.0
1029,0,0.0,0.7288569566922928,0.0,1.0,0.7115079365079365,2.0,0.0,3,4,3.0,4.0
1030,0,0.0,0.5071874015105069,1.0,1.0,0.09126984126984128,0.0,0.0,0,3,2.0,3.0
1031,0,0.0,0.10433426421794284,0.0,0.0,0.022222222222222223,0.0,1.0,1,1,1.0,1.0
1032,0,0.0,0.7148108027696983,0.0,1.0,0.7011904761904761,1.0,0.0,1,2,1.0,2.0
